title="Electric Field"
variables = "x","y","Ex","Ey","E"
zone i=101,j=101,f=point
1 7 1029.41 -0 1029.41
2 7 2058.84 343.202 2087.25
3 7 2058.91 685.987 2170.18
4 7 2058.92 1029.07 2301.77
5 7 2059.15 1372.32 2474.54
6 7 2059.42 1715.97 2680.63
7 7 2059.54 2059.45 2912.56
8 7 2059.51 2403.29 3165.03
9 7 2058.95 2747 3432.97
10 7 2058.29 3090.83 3713.46
11 7 2057.62 3434.68 4003.85
12 7 2055.83 3779.35 4302.32
13 7 2053.88 4123.75 4606.92
14 7 2052.15 4468.47 4917.17
15 7 2049.73 4813.26 5231.52
16 7 2046.41 5158.22 5549.33
17 7 2041.55 5503.67 5870.12
18 7 2034.31 5846.42 6190.24
19 7 2025.35 6187.94 6510.97
20 7 2015.99 6528.66 6832.83
21 7 2003.48 6868.57 7154.8
22 7 1989.97 7205.36 7475.1
23 7 1975 7542.54 7796.83
24 7 1956.9 7875.81 8115.29
25 7 1935.41 8207.59 8432.7
26 7 1909.32 8534.61 8745.57
27 7 1879.92 8858.43 9055.71
28 7 1848.37 9176.86 9361.16
29 7 1814.16 9489.03 9660.89
30 7 1774.22 9795.76 9955.13
31 7 1729.33 10095.8 10242.8
32 7 1684.03 10387.5 10523.2
33 7 1637.21 10674.9 10799.7
34 7 1584.2 10953.7 11067.6
35 7 1524.97 11223.7 11326.8
36 7 1459.02 11483.3 11575.6
37 7 1390.44 11732.7 11814.8
38 7 1317.44 11969.7 12041.9
39 7 1238.06 12190.6 12253.3
40 7 1153.51 12399.3 12452.9
41 7 1064.4 12593.9 12638.8
42 7 972.058 12773.7 12810.6
43 7 875.348 12937.5 12967.1
44 7 777.65 13080.1 13103.2
45 7 674.497 13208.1 13225.3
46 7 564.534 13316.3 13328.3
47 7 455.133 13405.5 13413.3
48 7 345.136 13475.8 13480.2
49 7 230.35 13524.9 13526.8
50 7 113.453 13552.9 13553.4
51 7 -2.4053 13561.1 13561.1
52 7 -118.028 13550.7 13551.2
53 7 -234.537 13521.7 13523.7
54 7 -348.175 13473.6 13478.1
55 7 -455.894 13404 13411.7
56 7 -564.166 13313.9 13325.8
57 7 -674.057 13204.9 13222.1
58 7 -780.481 13077.4 13100.6
59 7 -880.967 12932.8 12962.7
60 7 -979.49 12770.2 12807.7
61 7 -1071.63 12590.9 12636.4
62 7 -1153.23 12397.7 12451.3
63 7 -1234.43 12190.2 12252.6
64 7 -1314.71 11969.2 12041.2
65 7 -1388.67 11733.7 11815.6
66 7 -1453.57 11484.1 11575.8
67 7 -1516.07 11225.7 11327.6
68 7 -1579.25 10956.8 11070.1
69 7 -1635.14 10679.1 10803.5
70 7 -1685.38 10394.1 10529.8
71 7 -1733.11 10101.3 10248.9
72 7 -1777.5 9799.88 9959.78
73 7 -1815.21 9490.87 9662.9
74 7 -1848.86 9176.23 9360.64
75 7 -1880.85 8859.01 9056.47
76 7 -1909.61 8534.45 8745.48
77 7 -1933.6 8206.64 8431.36
78 7 -1952.9 7875.65 8114.16
79 7 -1971.79 7541.89 7795.39
80 7 -1990.45 7205.86 7475.71
81 7 -2004.29 6867.72 7154.21
82 7 -2015.5 6527.67 6831.75
83 7 -2026.37 6185.63 6509.09
84 7 -2034.64 5842.24 6186.4
85 7 -2040.75 5498.75 5865.23
86 7 -2044.98 5155.66 5546.42
87 7 -2049.22 4811.49 5229.69
88 7 -2052.15 4467.57 4916.35
89 7 -2053.74 4124.01 4607.09
90 7 -2055.7 3779.57 4302.44
91 7 -2057.01 3435.09 4003.89
92 7 -2057.89 3090.7 3713.13
93 7 -2058.42 2746.52 3432.27
94 7 -2058.56 2402.57 3163.86
95 7 -2058.66 2058.98 2911.61
96 7 -2058.6 1715.76 2679.86
97 7 -2058.29 1372.56 2473.96
98 7 -2058.03 1028.96 2300.92
99 7 -2057.83 685.971 2169.15
100 7 -2057.66 343.058 2086.06
101 7 -1028.84 -0 1028.84
1 8 1200.89 -0 1200.89
2 8 2401.74 342.707 2426.06
3 8 2401.81 685.53 2497.73
4 8 2402.24 1028.71 2613.23
5 8 2402.72 1372.25 2766.97
6 8 2402.98 1715.69 2952.61
7 8 2403.23 2059.5 3164.97
8 8 2403.36 2403.17 3398.73
9 8 2402.98 2747.91 3650.39
10 8 2402.21 3092.51 3915.89
11 8 2402.21 3437.3 4193.52
12 8 2401.16 3782.79 4480.52
13 8 2398.75 4128.21 4774.53
14 8 2396.82 4473.72 5075.33
15 8 2395.64 4819.75 5382.29
16 8 2392.58 5165.96 5693.12
17 8 2385.8 5511.79 6005.99
18 8 2377.37 5856.04 6320.21
19 8 2368.01 6199.74 6636.58
20 8 2357.4 6543.32 6955.02
21 8 2342.29 6885.99 7273.46
22 8 2327.76 7226.94 7592.57
23 8 2312.6 7565.95 7911.49
24 8 2292.09 7904.04 8229.67
25 8 2266.45 8237.97 8544.06
26 8 2236.2 8569.38 8856.35
27 8 2202.76 8895.82 9164.49
28 8 2165.28 9217.31 9468.22
29 8 2124.79 9534.23 9768.12
30 8 2079.15 9844.24 10061.4
31 8 2028.06 10150.3 10350.9
32 8 1976.78 10449.9 10635.2
33 8 1923.3 10741.1 10912
34 8 1861.17 11025.5 11181.5
35 8 1792.17 11301 11442.2
36 8 1717.32 11566.7 11693.5
37 8 1636.31 11823.7 11936.4
